num,data
322,801.5927443914115
323,842.2359299967065
324,884.0225155316293
325,991.5298383813351
326,950.9900255724788
327,961.5249556545168
328,1082.1238345690072
329,801.4545055516064
330,1015.1406589783728
331,861.1405052111077
332,919.1983132855967
333,904.2589645162225
334,711.0185528239235
335,949.7674151584506
336,877.4459362924099
337,830.1718558007851
338,813.6930515230633
339,748.301513407845
340,836.7007267866284
341,869.5407120091841
342,1063.6228159964085
343,883.8039520815946
344,770.5736652676715
345,1001.3844769974239
346,961.3658211007714
347,760.0396237634122
348,1003.8952374905348
349,885.523718751967
350,958.4914519395679
351,921.4248488917947
352,819.657470414415
353,811.2051447145641
354,940.4923909492791
355,953.8269168809056
356,921.6775664128363
357,842.3364171423018
358,876.0799204399809
359,822.110703073442
360,859.7517292741686
361,983.7694701328874
362,977.20476857014
363,888.0065924134105
364,872.8354626893997
365,1022.8702508816496
366,839.3883605264127
367,860.8532895017415
368,1040.6638571769
369,923.2826599627733
370,999.630399338901
371,950.8874506764114
372,1017.378628930077
373,868.5891256220639
374,887.7163069637027
375,922.7448946363293
376,924.8946517705917
377,1053.0442168228328
378,822.6960142394528
379,796.1378763350658
380,1048.8629470467567
381,781.293680596631
382,948.5997374616563
383,1009.8550397641957
384,949.2387110972777
385,1025.488185197115
386,856.9503133483231
387,1027.2899613045156
388,996.8504965831526
389,881.8481258191168
390,915.3779621229914
391,951.713021427393
392,868.7438559681177
393,908.5957474149764
394,910.6425705067813
395,1068.6082046795636
396,783.6595059484243
397,942.2348853945732
398,817.5070747737773
399,764.9684146335348
400,886.0172476479784
401,998.4190346375108
402,814.2961368323304
403,854.6396196545102
404,914.5613530278206
405,888.8873968450353
406,834.793392136693
407,895.7609662488103
408,881.704727121396
409,803.8166546691209
410,860.0972604975104
411,1150.0694843828678
412,906.5451358668506
413,1068.5698645692319
414,969.1776343733072
415,933.6407313880045
416,885.667774034664
417,917.0748779797723
418,1083.4274440333247
419,964.1486815363169
420,850.4978166818619
421,961.2931015342474
422,1027.85491444543
423,973.0385345849209
424,890.8127720728517
425,933.1051301509142
426,1106.4531694054604
427,848.8710537608713
428,1024.0796890892088
429,973.215052196756
430,1022.1292867846787
431,766.1775523880497
432,775.1052264152095
433,868.5950403949246
434,980.3692054566927
435,924.4087033960968
436,989.6391216162592
437,1165.1439649164677
438,966.1216740701348
439,714.8671309612691
440,991.083695651032
441,855.4022550535155
442,833.605397474952
443,1054.849015505053
444,923.3792893663049
445,949.4837277624756
446,715.005212938413
447,940.5412599975243
448,1025.1544321198016
449,1093.7403129190207
450,937.4949193298817
451,809.4713998101652
452,866.1029083933681
453,902.5945511870086
454,1022.6283555133268
455,919.8287345059216
456,986.3374405950308
457,838.9463719539344
458,870.0785489794798
459,797.3721005315892
460,936.501591168344
461,891.6548351533711
462,889.6160000227392
463,843.5179218277335
464,1020.6967779900879
465,1038.4327364005148
466,937.9720476549119
467,988.6715803127736
468,1028.4706012904644
469,921.0581394284964
470,965.449966236949
471,860.4691876051947
472,730.12070334889
473,894.0757446521893
474,941.0434749815613
475,894.3414394333959
476,942.4819967076182
477,973.2521277740598
478,766.7252694113995
479,882.9111322648823
480,960.0127281828318
481,952.8987860698253
482,1057.010636029765
483,1019.1430254913867
484,1031.1913854330778
485,863.4937659651041
486,886.5141099551693
487,946.0369017273188
488,992.8981329128146
489,812.0402975603938
490,1024.0682242950425
491,1070.7897571772337
492,974.4944582075113
493,1006.968641132582
494,879.1257346514612
495,815.8936238642782
496,1018.9273265227675
497,838.7208106862381
498,805.0421086847782
499,789.661466804333
