mean_data,mean_reward
521.8140871047212,-479.611614512
657.4535224188461,285.47547779200005
689.4895652043923,357.430302628
647.8209601824198,414.322175422
662.4524114069501,441.83472684799995
637.7164272964261,446.94806432
628.3881968238414,452.027123164
566.6836886291273,413.90672764
589.2730502506706,419.021226704
584.3898185008693,421.086632316
546.8473894072342,391.71740751000004
537.4313027574003,386.5916212
528.3857617720607,383.34849355399996
515.4019407148022,382.533382318
529.2825109745953,386.70847468600005
503.5537984919837,360.11907576000004
461.50862280082845,332.99419773
427.22905875191276,303.96628657599996
475.10246424766746,325.53066449799996
483.56390345448386,323.6254086
456.29549771719326,311.80598597399995
530.1078783497666,367.10962437800003
527.0051830996447,359.64184452800004
517.9757785456358,359.046767514
525.6033494987686,355.21439626399996
484.1746190831658,333.045184414
536.1903803019042,361.971177598
496.6005255903256,339.434988614
464.0774506077548,316.43298381
581.9546906527457,375.73552192000005
503.76217378406375,338.415895288
587.5881965382977,378.527249454
493.6460511688013,333.25599597
608.1379716318651,388.9985795019999
485.26335240626685,330.98960947200004
488.37345698965436,333.98481014000004
609.0796647951399,391.717989648
588.1124926389722,389.37005828799994
509.3346438290491,344.66099514800004
580.7614060854823,378.44825820799997
559.9519902295435,381.95838361400007
583.3214397154171,383.494435274
536.3495361153269,367.82968861800003
580.4058245397788,389.51094197
604.5828493762309,404.04100110599995
619.1829039678552,413.13810045
582.4039127493305,396.835629174
564.6629486923284,385.367724182
631.8274830012452,420.246760374
632.6532758837004,419.352428246
589.5122711399714,408.7811702800001
572.4456922159104,390.10301463400003
642.3726259119969,420.11675486400003
658.841035455924,427.87547571400006
627.4027879820881,413.90724128
643.6023989788958,421.372693126
601.9111977661139,406.73275660800005
698.099274637833,427.781101422
669.2605787090653,435.363016012
493.803203784112,359.61352317
652.3862810030638,434.57604893599995
523.9030561798717,375.49412616600006
605.0126740949195,420.41744842200006
599.8851129227771,413.286266382
380.67188772583546,256.792426478
585.5752570419132,410.61095334
601.2820965516295,420.388479066
539.4515032053373,393.953683288
640.6426458176113,439.54775899400005
586.7303043025091,422.28650295600005
618.5685407083611,434.71395419199996
524.3718871915319,381.101651894
557.0556876669006,403.341174732
661.0051191882337,444.218126812
613.0008952462582,426.53290616000004
667.823437242795,442.00644508199997
651.7258872190029,443.63728041400003
558.2280619102108,405.60445669999996
649.9808186901986,448.04643162599996
565.0793731490687,411.64048677799997
601.7831720034442,429.598338526
550.5086344259223,404.838467402
631.2481938659038,436.68044585
633.300189662366,442.19519027399997
661.1050198312525,443.348911982
635.6137202540298,448.07055091800004
629.0728230191462,437.76220814400006
647.7764316797285,445.163734434
607.8459313782992,437.033341506
648.4984491329398,443.294157112
599.2659773023727,429.07480520000007
628.5233555937733,445.10829340199996
666.9389049615388,450.09760510200005
681.4980492031669,449.8986847
668.4473584649977,457.52011464399993
594.3107589476742,435.26031126600003
653.4062044377697,457.490072606
618.7910491819763,448.4581979960001
607.6761508880984,446.42860646599996
673.051746917636,432.06799951600004
688.8438786497582,448.46162771200005
671.514862411279,459.20322372199996
627.2187929382505,475.44347518399996
674.7478361580885,501.768013664
669.8797604852198,430.53837618
679.2272047485394,484.51428829
692.4022289485052,446.674349456
681.1772469027213,444.23910372600005
662.9965464930045,450.17485531
681.3693230221467,433.9958759
677.3071789372955,446.83333133
670.6652390772603,482.16404233200007
687.8468766947447,464.39361717400004
677.3909675630945,449.839070826
690.8979218977264,424.17421677399994
698.5266743579645,478.85202321
695.252122893044,449.392402654
710.8094533602842,462.941971662
690.3128103598552,497.89679567
707.9331619393258,456.978919122
692.8984425805088,449.54105212
695.1466722736235,465.71365268
689.6375577944592,489.0267509420001
696.9238775465672,480.44642092400005
686.9912569322563,443.198290142
685.4676660324761,494.92914940599996
695.3065722350492,479.79337632000005
696.7068959764831,489.988870738
683.259477912112,495.037747516
690.7705956882352,452.53094177200006
682.0543547606158,506.74721971800005
677.5261304814613,486.32114141799997
696.6148940549767,507.565919072
680.263713702063,514.767482544
680.320111393736,526.522588994
712.9550579479674,527.870923532
698.7977458273986,456.76063078800007
663.4383237901766,513.20482726
691.7380564003738,498.634327428
688.4983269066229,521.5831826
691.970259923707,502.26049734400004
689.4651638227273,502.2580823
690.1351732463216,520.315244894
685.7342227462126,492.62005886800006
703.8641928530799,517.2480656419999
692.5593790756936,509.365199532
688.0706271946156,505.426098482
703.3687492381529,541.3309259839999
695.0033525650774,559.567049872
693.2189064618848,557.110957622
695.7415925951941,542.89432889
687.2258901401935,538.928047856
686.220655267269,478.641498366
693.336694375337,558.646491058
690.0353838500071,578.498802016
690.5068377189953,544.125444878
684.8184236459894,508.396563026
700.8111567901763,585.075997598
690.3572067045682,558.939018786
693.3875009932674,507.69212924399994
691.6313299851126,583.335794666
692.7952511253241,615.408747404
690.6929022146841,562.410559504
696.8847272218987,559.768679158
685.2699195439229,540.5682185
697.1899652079572,605.35594015
701.655795532187,577.501284728
711.5888304072563,590.077043338
692.550046412292,546.893148638
698.500512821714,602.3441700019999
696.5328097187826,602.231561492
694.1214178862663,547.3511578619999
678.7262466125086,539.3769384240001
700.739740742801,578.4199595380001
708.4717227808645,588.002391614
682.4332729267721,569.532313126
677.0764081161607,560.777827926
713.4666796864072,603.44458803
724.319955127531,646.682386768
681.0665260242878,623.2416970579999
700.4375884785381,602.9241737239998
696.5667254790618,617.40049808
689.3721849913804,615.0511709900001
700.4985697464119,630.6767693380001
694.0710790719113,586.58623976
694.2155792326482,636.8746382759999
682.3822225522725,612.4805820199999
698.2039194130969,626.591111394
691.0054240781926,608.211424638
684.233420843541,599.02813558
682.1139117503469,604.3773399759999
697.0390886051562,610.9412095360001
688.2309141100959,588.9921236619999
681.1223629144419,622.31051027
683.9121049532735,610.319841458
721.3542290463565,666.283386594
703.8754820930367,627.181467758
711.5963037022004,651.944398872
704.5301480157792,594.139634108
698.175905755258,611.2774362680001
711.6249562366796,640.908955538
713.3974139009803,634.4671643360001
697.6111329769743,623.763170526
698.554376064662,619.493206472
697.8831230613624,626.4902078859999
720.0479364823144,678.879879062
697.5237729345866,584.64349262
700.1494493518406,607.147102002
701.1681410584827,641.459166156
689.012891729041,604.369569624
694.7666922366573,633.6054788240001
709.5292586830477,653.5363974679999
707.5639947200217,589.0705455980001
714.9121589554187,640.2435604159999
695.7520436958066,637.0258014340001
725.1756073718656,677.907099376
706.0427860869721,644.884800174
699.0553703539947,638.295329238
714.2346749461534,661.167429454
720.7912398600857,675.9633609919999
716.3834921256753,667.356781362
719.3098940116425,676.1919658320002
711.1324350740011,655.17497766
710.2712460678713,640.461690482
719.5850071578308,667.406076006
726.52386299344,674.797385854
725.1644952644575,694.28233625
708.3837016970273,640.96162053
707.4084508246751,677.311613042
698.9233506091277,655.19557579
720.6020367137954,688.803525618
696.0622739330973,657.049182354
702.8612745823661,661.393324014
714.9124419515174,674.1309598319999
706.5937798694291,663.1703993840001
716.194057119172,672.990509394
703.4982651322808,662.1232243
706.5326947011382,658.975152372
720.3574394114564,673.15983595
717.9144329939245,682.0829683920001
721.225463784941,671.975851464
716.9524889718306,680.3275737900001
727.2666324669666,695.7295724119999
702.3453416268162,657.27027474
702.1490870349036,646.40636549
725.6545627634979,693.8596894479999
698.8322940242197,665.00013065
703.9592548753748,659.7844358240001
707.4248880330961,676.246638028
695.0126800672679,636.69879366
727.7013992271028,700.321841088
703.1970069206998,662.4320638959999
714.5747400984558,672.1788985979999
723.3570892959308,680.688819708
716.6323405590167,684.1742442599999
719.3982249264892,685.752654236
715.7406427714712,687.228947164
705.6249222020741,669.4463826040001
703.3371265614128,662.351906282
709.3837783181698,677.72289415
710.4889672591071,679.745048042
708.155521654592,669.923792618
723.0792090172935,686.219036914
710.5812008176097,683.912664376
716.9807003729853,690.5251309759999
720.9827112154536,678.187547458
717.1888154942275,685.031886842
700.6528633722208,668.3671692180001
711.6724211815201,675.612381574
712.6602308143332,670.928907506
716.2972461847586,688.3672949260001
704.3620581644888,669.759207344
721.4800878874571,689.9996824440001
707.1160260867083,675.1831354359999
725.1919709245152,686.7386246
711.1073883035818,679.8309900160001
724.5239646774806,694.0710272399999
720.2669274214944,692.5155840340001
704.5917061437128,678.2306341059999
720.6224074493714,674.8794716419999
719.5530192826476,693.049852956
715.2861358519567,691.7334086100001
722.4160124481978,695.748405908
729.6119188871921,706.84139992
724.8028047763721,698.907166588
736.2846240137114,709.467309466
712.4539321433565,688.3616981600002
724.84825016906,700.8901529059999
727.2938843496568,700.786490092
721.3696579911087,699.71495954
735.418098511907,688.340144644
721.7950055380985,695.970071386
730.0404704416321,707.999579722
726.9490522200994,704.993666278
700.9615484013756,680.2374810160001
717.9870662965407,686.515580484
733.9977731969396,702.463735216
731.0304652001579,703.295745268
728.4400256091,698.7959822099999
740.2087286867343,717.722764898
711.1732871392895,688.547289538
727.6966578079777,699.1367054039999
736.9658272029934,709.7889802899999
734.4855334158216,709.58933707
730.9450199644443,705.0225276460001
741.7466192013283,716.1139604680001
713.1257414789378,686.439432102
741.4180071584732,712.738294952
742.7908290880196,718.2244120800001
730.9554802849846,700.651766204
733.246590087184,705.3276502499999
752.9541067093078,721.9700610360001
737.5257451576566,707.9731863540002
746.9140710212478,723.7289559339999
743.903608257699,721.5826466
732.8379562051158,705.539995418
719.8900684188283,693.583484148
734.266479385783,712.517595716
741.7772552182726,693.6952960040002
749.1998007413335,724.2464804719999
746.4335772533035,722.589355012
701.9388366233532,614.089015732
737.7886158850647,708.8945656980001
747.6829607452605,722.8020862400001
749.654825716262,726.1866594160001
739.838100387647,718.2763093699999
754.356645729101,727.5055999680001
729.497807766631,694.492814082
750.8150854625521,728.596515436
755.8890879593114,694.62000152
754.1186340087143,714.4506683200001
738.7987045382033,714.7447806879999
747.2728764511553,726.001102968
751.4952190269346,725.9367592680001
725.3479695226946,694.944728424
755.167313492469,724.890601402
754.8063331841154,727.1129734699999
752.4943478844813,723.22877879
755.7116693260463,718.74018759
758.0932071357263,715.957474606
753.2699401668679,730.427301674
757.4921843677586,731.601463636
757.2457172019342,727.961731072
744.679708348724,724.9156063419999
754.0419005297574,733.750379524
764.5573673555041,718.545134896
738.3589307534958,718.8708961479999
755.6639458369058,734.202770946
762.5244988928384,726.457491984
766.7549788403794,731.44291968
738.9362297915561,712.126284522
765.675586761372,735.91010806
748.4457495324987,723.199100784
754.268415130432,718.974795262
763.1315973038538,736.8100542039999
732.3098467358586,710.547771676
749.26621438141,726.32015686
763.8929167846588,738.218883686
745.9196791473217,721.47765377
763.6874464478107,741.4440717740001
760.6837768063424,737.4496404820001
760.4071221672674,732.9558909340001
747.4743627676903,724.191929304
761.3092785243597,732.794180152
765.4201772781903,736.6312521140001
764.2358469160343,732.20897196
768.2349112395177,743.674642492
749.2839450730853,727.7402964019999
750.3952386835371,726.730307934
761.7832291852121,737.446609994
764.5078864369366,742.198072114
740.8743390382746,716.208320636
752.399409823532,720.43506037
743.936881932451,713.6297617519999
764.226753161673,734.720596924
761.7107752138131,738.635441734
752.7573088218079,716.565742782
768.4079619456345,744.0514990699999
763.6721084173527,736.3783921459999
737.6040254659034,715.539022198
763.6998814443433,738.853948246
756.2728385751464,731.739194516
763.2754210580978,736.5129501719999
766.7423451450709,741.6002591959999
