mean_data,mean_reward
843.0890552719833,315.85846449999997
843.0890552719833,315.85846449999997
843.0890552719833,315.85846449999997
843.0890552719833,315.85846449999997
843.0890552719833,315.85846449999997
843.0890552719833,315.85846449999997
843.0890552719833,315.85846449999997
840.7627729406358,416.41126270000007
840.5866003846528,426.8527355
839.9369968526775,522.3805531
869.6462022305801,672.9955515000001
854.1886342780897,639.5870322000001
712.9026087314189,423.5940239
887.6025481297817,805.6113228000002
856.2260710249797,666.9705643
846.1957671759504,649.3953754
870.1231268057915,762.7954748999999
859.9374889269944,782.9753923000001
860.6445511124527,777.6242962
848.5487518209353,783.0532741
851.4506744715949,831.0698155
845.4304324983921,841.0295771000001
881.0223123174171,865.5219764000001
868.5622495274081,850.8114368
855.9403600931079,853.0350318999999
836.892742550525,836.4081788
876.6925021247804,865.5443532000002
858.1746018964726,847.6341623000001
848.8130024799145,847.8292660999999
864.287464660054,861.9674451999999
854.3836889683814,853.7965023
844.1221774901263,843.6863352
833.308571291808,829.902621
832.3881115048192,831.8484876
847.4374867746607,846.8714146
856.9266326755285,856.4846025999999
855.7245590629988,855.1161811
837.3565520199015,836.7114368999999
837.6780813472345,836.5826891
827.6517138817347,820.700401
856.2722120119258,855.7504335
841.5527904178947,841.2340612
827.9179254230112,827.1770704999999
839.2922269878909,838.6841698000001
830.1100426135584,829.5102649
823.6707830877043,823.2082812000001
827.648597686179,826.7406086000001
844.1875950061716,843.3346803000001
853.1874254046008,852.7579227999998
824.5951641233638,824.1600887000001
830.568658113759,829.8689116000002
834.456183283776,833.1429533999999
819.3169492650777,818.7804045
845.6671908551828,844.7286412
836.0137680217624,835.4814956
838.3223084054887,838.0447425
833.1155921475962,832.6249555999999
837.6625330160372,837.3283568999999
826.4109547616914,825.8087873999999
857.171872105822,856.8670948000001
842.0911172547378,841.5249206999999
841.8099716369994,841.2122991
851.0218067205511,850.7306562
832.4067647421732,832.0025178
837.70815787483,837.1723052
833.8144261827692,833.1227297000001
836.2960117070004,835.7769021
845.321420641616,844.5760656
820.0407283647917,819.4781863000001
866.8708190697246,866.2457621000001
864.3289251134731,863.8289431
847.6088312035426,847.1161700999999
847.675319802016,847.2790952000001
861.1613928812556,860.8086668
845.9881787491031,845.6343934
865.8131365136244,865.3161683000001
852.4119793251157,851.5706247999999
838.4371356656309,837.9735935000001
852.4796457299963,852.1810611999999
859.2288944199681,858.7513568
845.2638622281607,844.8973990999999
855.1353126535192,854.8120382
863.0419345358387,862.3754057999998
865.7951935228891,865.3810748
863.1002111080103,862.6608843999999
872.218562688958,872.0231176
878.2725212026387,877.7677463999999
879.0560725161806,878.5210068
868.4454649150372,866.8826917
852.8033322793897,852.2188745
874.1386174334214,873.5356169999999
877.880224905815,877.5848566000001
843.8689853910357,843.4231476000001
862.6060239876621,862.1756976
875.3961495124735,874.19068
868.3775363152847,867.7439775999999
869.8635720063933,869.3282154000001
883.1709900572896,882.7333979000001
862.7110227821395,862.1796846999999
868.8941107003484,867.9227256
875.7719242200255,875.3374164999999
852.1723497144878,851.6297208
863.6498209843412,862.7511606999999
872.6536674446427,871.863881
866.3843915960751,865.8652654000001
853.9861205158755,852.6314110999999
867.3147638915107,866.9375051999999
882.56317453878,881.5846004000001
879.0736022371799,878.4277528
886.1277648732532,885.2967183000001
868.147363225324,867.4290883
877.0516592975706,876.1543312
876.6384349193424,875.9460579999999
868.2857155053877,867.2638347
878.003342180606,877.2148593999998
879.1165217071772,878.547903
876.5328123065643,875.8800762000001
877.5694679171778,876.8177399
878.8187922505197,878.3543497000001
880.9717131195124,877.5511405
874.86810385352,874.4497666
892.6139856911265,891.8006057
878.3975510869175,877.7498759
893.0437407289631,892.6327772000001
880.018806118844,879.6985410000001
895.493763650069,894.3879681000001
883.3914262154606,882.926987
884.0098987396807,883.3609466
887.279543796787,886.5404434
883.789212967921,881.5434126999999
898.9653357216623,898.2784883999999
884.3402014975436,883.5207551999999
885.3639228459913,884.5102129
880.972956897365,878.8145139000001
888.4910662881099,887.5575432999998
