mean_data,mean_reward
877.6632591820511,350.43266833599995
877.6632591820511,350.43266833599995
877.6632591820511,350.43266833599995
875.135754540951,447.683086266
877.6632591820511,350.43352454
878.104656481147,413.389561354
878.0256988309596,390.54241380800005
874.9624060492972,526.0473531279999
876.4384628356186,514.4262759820001
877.9822586863202,393.06193083
879.1303017904663,436.38869597999997
869.5536632284127,617.328087266
893.4408922147591,737.8849663479999
900.5943522690584,770.7997371600001
917.2325246226002,888.1224235340001
785.732398467798,584.758150614
928.2287536841592,902.4225785900001
886.0250262094262,871.984835184
846.195560671067,833.961386578
854.504639865883,848.3601047000001
858.6717757248301,855.16368862
863.8015913740616,861.120696534
803.7509699497936,715.35754826
843.273490705741,841.717415672
832.2813824544664,829.837420816
756.6381523116269,671.872888088
817.8522398783621,775.513176816
866.4444932833015,865.5492683
806.4841242469205,795.46412442
824.0350983322468,822.581972756
802.4993319881612,786.432519436
880.6202200866419,878.7774288840001
846.5539176582571,844.575006184
828.1931953731105,826.7880002060001
835.0481884241747,826.727518596
874.2777590539157,872.896613338
880.8027200206462,879.6802522720001
854.5227954705172,851.2713533120001
855.2268073373511,853.764347582
863.2035748817034,861.5058124359999
832.039468848923,828.5451032640001
845.710390469687,835.191916772
836.7617121293229,833.266786464
853.1852955844084,852.418347336
864.4222790299951,863.360289096
822.432165923675,807.96370504
830.4570541923188,825.753835506
859.3812628682685,858.192264162
874.2011358480398,872.6784417640001
855.7131155891784,815.4881481860001
879.8469009583528,877.9187950559999
849.2812786472867,847.8586392019998
872.3741530194823,870.2898016739999
870.3737537347805,869.3680065379999
868.7240054962234,866.886103688
874.64542911149,872.5523730980001
862.9284367158488,861.305798872
879.4304095711773,878.0410906559999
871.8536221244942,840.8305806519999
879.4064960613973,877.8615767659999
855.6932241954365,848.5442278219999
867.3778053486142,866.4402165099999
874.6387481912682,862.453758414
875.8256245857477,874.206085368
870.3793602650612,861.176077596
873.5755428233211,872.3561283060001
877.4551156300772,833.628143624
885.7244475163515,881.778110486
885.4824291113764,884.006140722
871.2146524382734,864.8467455460001
891.6595933402149,890.6916170860001
892.719294932534,891.6419092019999
881.5729045348754,863.7692319040001
873.4415208544731,851.223715304
895.0796280478705,893.797068324
899.6622194583379,885.772436198
894.8173581095831,893.8577491660001
906.0396929680686,904.5064277500001
869.7311753087024,794.1504653620001
884.837013645839,883.4501259540001
887.500652869619,885.2471476979999
895.8991210979409,892.727110804
902.5337249020031,901.200456338
899.4201451338772,897.777988954
907.2722395580295,905.984004034
888.9266199749557,882.149035782
911.5694720979184,910.379828286
900.1269900010955,898.9743558199999
907.9202496244098,906.609684298
913.497818082598,912.309213474
909.4902202816315,908.434382534
896.7118101110226,895.277109924
903.8266688130901,902.442811376
902.893556398339,900.823572554
906.7076728540612,905.6819144259999
904.0047666742846,902.860206886
903.9529084734921,902.676611086
900.4707303170562,897.99770559
903.4364897466215,902.453075282
910.0481819383585,908.586391042
897.5497533071087,896.430941838
898.2148175931289,897.1397704619999
908.7472497090937,907.6898502760001
914.771130747228,913.3734371340001
892.1271330390805,883.21614445
892.3679791710465,890.938051554
898.0969494671751,896.2953069539999
912.6028208929123,911.493157792
904.3524932327257,902.9020943060001
900.8857779927849,899.6607762539999
918.543519223551,917.233224316
902.0690852036868,900.723116384
909.7889231841788,908.336382444
909.5978873143313,906.7749086140001
927.576829366493,926.2786506739999
906.545577391503,905.2649461719999
900.9886261610426,899.2049556740001
902.8180729258889,901.2034658160001
921.3807264105054,920.1152979139999
915.5310191749778,914.1621150480001
906.7217813350359,904.4646694140001
912.143519167701,910.463870296
921.5350950480774,920.196944774
922.9252957264353,921.0185990460001
925.8115576370072,924.3051923779999
923.81050565176,922.245078278
916.7876336332531,915.326149128
925.6825225431948,924.3341278099999
903.0928887574645,901.6248946320001
916.0897742519362,914.529128492
913.8486307546976,911.953291482
920.5752622263292,919.2736871999999
913.6811701710978,912.4668611660001
923.2224018987731,921.741283354
909.7305258998198,908.0041155600001
913.579205781712,912.1455856059999
928.9230484596003,927.4804957020001
926.3857677573347,925.0827748719998
910.1701367168699,908.4863775820002
920.062952064313,918.661753566
921.6539961319268,919.944682714
911.9757395294963,910.395331186
919.7482350003374,918.190799016
930.3116924018909,928.734506974
929.5637269503069,928.1173891499999
918.7662090665062,917.27185306
925.3148290715451,923.760014164
933.0583939664788,931.570903976
927.8562656344837,926.4988030919999
925.0957588213265,923.58875311
931.6126994680061,930.0243918900001
930.8655645689417,929.307764426
931.4512659816962,929.797532366
930.0063968900645,928.4731680799999
930.6428907775246,929.132344052
922.7070797149909,921.109290372
927.5906533173335,926.042452538
938.9611701994974,937.5795365299999
934.4242156899367,932.8432523660001
930.3503363450179,928.6810453580001
932.2241059971442,930.8317629259999
921.228657000005,919.53388988
936.7104443682965,935.376291202
926.5747768196359,925.1031325319999
935.1944994815018,933.601300094
938.6240950609268,937.25024982
937.6119677219687,936.0183519580002
943.7843595570258,942.285129474
931.3509567225224,929.8031177759999
932.8694073116104,931.231348228
930.7302589210432,929.04498418
933.4792388035751,932.047666914
932.1907104527983,930.7891572939999
933.9310850141436,932.0683540339999
936.166677452011,934.440148346
932.350908049525,930.5842133880001
934.1129329085471,932.291495674
936.1005701000986,934.5375526519999
936.1507590084087,934.226325952
936.8021558933215,934.6080075060001
938.1904465687159,936.6898882820001
937.4925630918284,935.7428875999999
933.6165020351375,932.079231318
934.7411586798502,933.212116158
942.2720774117441,940.4250628800002
932.5524652162816,930.935431632
940.8927169164298,939.1707091600001
935.1892271678431,933.5520771419999
934.437905030822,932.83258011
935.1659722503053,933.630256974
927.159955219264,925.308236186
943.859128575892,942.156525376
928.5625648520443,927.1473258240001
937.3965478698404,935.638400696
936.7622707496832,934.8449119279999
943.867392392227,941.94406657
