mean_data,mean_reward
915.0984311589169,389.58909693400005
0.24156220619597707,-434.838993096
0.044014667783860435,-434.529292716
0.01297885770987955,-434.629692988
0.0036323670533699895,-434.392780784
0.0008502058493850199,-434.35485530200003
0.0007997494308222031,-434.348171418
0.0004304145879236785,-434.31213598
0.0007963794092395347,-434.33307123800006
1.8417775270336278e-06,-434.266440418
4.2995629883080255e-09,-434.24758846799995
2.1497824036487147e-09,-434.24727517599996
2.1497824036487147e-09,-434.24710455
0.0,-434.24704367199996
0.0,-434.247012074
0.0,-434.246986908
0.0,-434.24697286599996
0.0,-434.246959654
0.0,-434.246950028
0.0,-434.24694389999996
0.0,-434.24693917
0.0,-434.246934608
0.0,-434.246932584
0.0,-434.24693145399993
0.0,-434.246930226
0.0,-434.246928618
0.0,-434.24692704
0.0,-434.24692614199995
0.0,-434.246925348
0.0,-434.24692475399996
0.0,-434.24692429600003
0.0,-434.246924008
0.0,-434.246923414
0.0,-434.24692278599997
0.0,-434.246922174
0.0,-434.246921448
0.0,-434.24692100199997
0.0,-434.2469205379999
0.0,-434.246920192
0.0,-434.246919704
0.0,-434.24691963400005
0.0,-434.24691970199996
0.0,-434.24691988999996
0.0,-434.24692
0.0,-434.24691998799995
0.0,-434.2469199859999
0.0,-434.246919858
0.0,-434.24691933199995
0.0,-434.24691853800005
0.0,-434.246918262
0.0,-434.246918206
0.0,-434.24691796
0.0,-434.24691744399996
0.0,-434.24691716800004
0.0,-434.246916996
0.0,-434.24691690199995
0.0,-434.246916864
0.0,-434.246916832
0.0,-434.24691679600005
0.0,-434.24691678199997
0.0,-434.24691676599997
0.0,-434.246916756
0.0,-434.246916744
0.0,-434.24691674
0.0,-434.24691674
0.0,-434.24691673199993
0.0,-434.24691673199993
0.0,-434.24691673
0.0,-434.24691672600005
0.0,-434.24691672
0.0,-434.24691671799997
0.0,-434.24691671599993
0.0,-434.246916714
0.0,-434.246916714
0.0,-434.246916714
0.0,-434.246916714
0.0,-434.246916714
0.0,-434.246916714
0.0,-434.246916714
0.0,-434.246916714
0.0,-434.246916714
0.0,-434.246916708
0.0,-434.246916708
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
0.0,-434.246916702
