mean_data,mean_reward
877.6632591820511,350.43266833599995
0.010888427780356067,-434.27030997
0.009078367247485602,-434.263082656
0.007968497780109118,-434.25712946600004
0.007698025817186334,-434.255323818
0.012342087450003817,-434.264083022
0.0644514579658147,-434.47324009199997
0.47715010696554594,-434.602920656
817.3647292621613,393.43205432
855.5654803495837,378.741765654
876.035452184727,372.58050407999997
881.297906092227,433.72595098799997
873.9687131617693,470.616645074
857.7723381235193,502.853769338
819.6859869800476,503.85378336
783.079377852017,525.029503698
657.7872966625968,447.04717854600005
643.315996968099,436.708976438
701.2552576181434,464.452975552
772.9758327267938,478.965303512
791.1922819348085,495.260327318
782.399169625582,508.54451246199994
593.8929018010847,436.584899456
747.6319142001078,531.771445236
760.6888283443158,516.043483736
639.7788943535702,476.494319412
623.871604018323,466.949076374
622.3286177827266,468.34578974199997
727.543140383794,522.90635888
786.4824755627957,528.7855681159999
737.0054376953426,521.741239838
662.1730213199784,497.471851188
640.6575066905937,480.61052779799996
713.4458707721816,515.870666028
727.5266074291402,520.49105232
722.4053631870503,520.301908982
719.765017610342,517.415339358
728.1692350182043,522.937641678
759.2500029896826,534.595737828
685.1860508949233,502.414920914
695.7059994228596,508.549198544
739.8181378272832,528.407985644
740.8141273789449,528.344441162
780.823429321239,538.609822328
733.2855908618602,524.936371432
751.8471871698505,532.0476266520001
769.693523083189,540.285147338
801.1587688391165,547.893386882
774.3497209540398,541.5578201059999
854.9677859474948,546.5265335079999
769.5458782310316,542.61118506
738.0330318219171,528.9372655239999
780.1002706108845,548.7988297380001
739.5580346088011,536.762706884
695.0898298624275,516.3525646840001
705.8529775703053,526.1955076359999
781.8564171293951,555.2494731920001
698.1808877243533,527.1783584400001
774.9538728848607,552.8229550940001
746.6486028544982,548.55773808
764.6650560418442,556.231363322
753.3534143206776,552.956542824
742.9725172147445,549.463507678
745.2545694480526,552.7303768140001
773.2603063490288,561.011230092
750.5065382331948,557.14052659
804.8356301756621,569.684241618
736.821545719712,555.3735910620001
788.4356756151675,558.8226111880001
797.0077129894237,569.178971506
761.5638527627422,567.220571498
790.093999955383,579.432934916
768.4761516715654,581.4094999520001
786.1223471697912,601.323846726
814.5897262401934,615.05478192
840.6842899018524,686.2982626520001
903.9449972683201,815.459217946
907.4341216185261,778.207720076
912.1179250896923,811.022862768
911.2198747677919,833.771273152
914.9444716296911,799.716774668
923.3208063554139,906.662075878
916.7364582259073,867.5050610259999
919.6651829355488,865.4168944580001
922.6959715646171,899.111324322
919.4696825080279,876.3566119200001
921.9240567533296,888.534483382
926.5540488790338,902.0608160559999
928.947191920439,917.301408664
923.7106277134801,908.456043218
924.7740342102069,907.971768604
924.4254704506211,897.8633060660001
929.5387191767136,922.533272736
927.5942774803303,914.661700278
928.1189647673821,915.069318696
931.9383746670798,923.886595734
932.1061088807925,928.9560831160001
934.5046938857106,929.717877112
933.5792777804596,928.056900802
931.5647096890016,928.28607181
936.4034944402563,931.7432728960001
937.2999074021163,935.4858957760001
938.4687887593037,936.852500576
939.5719000801307,938.19828829
938.4971517481431,937.5961270500001
941.0014198680597,939.708908704
935.2551736915409,930.693158356
940.0238046959829,939.8219952239999
939.0824603366291,938.3791369920001
944.4816267251898,943.6468797780001
946.1681905870083,945.158418236
941.6636460895069,940.4445375380001
942.2835146599275,941.096507816
942.3328008914584,940.711768942
944.7999535482855,943.6541324019998
940.1526999334493,937.212158366
944.3667809395033,943.308411874
945.5724997492421,944.702324568
949.7098893697062,948.8771374919999
947.1278527882172,946.48388009
936.991001768527,936.318517142
945.52984009451,944.606667436
943.4855623178154,942.752037332
949.1632890255491,948.356860766
942.4934872115286,941.342555562
947.361210364764,946.3376826619999
949.3590346985529,949.0060812579999
947.2552765191009,947.241329212
947.3038947930056,946.5674795780001
945.3707422340624,944.1482033039999
953.7367276659197,952.8768725960001
949.5942772299292,948.5887356799999
951.5744965476001,950.9611338880001
952.2086648884512,951.333496186
953.1624021256121,952.271016256
950.1480910847723,948.999033952
952.5817111027567,951.7594260079999
956.1410280068526,955.762328218
952.9412697504289,952.0853202459999
950.2150847720729,949.408086046
951.4392931825724,950.540867282
953.9030233805312,953.1478165159999
951.5972215160429,950.826957862
951.2459254235562,950.279458428
947.4485478493646,946.239489974
954.1519009556407,953.2366856599999
954.263897586729,953.478584432
954.3643437349012,954.3051316039999
950.529864029312,949.8377740579999
953.807247257074,953.561102662
953.7902953531011,953.162418434
956.9619635375888,956.3020664039999
959.7565934603329,959.2646132240001
956.850701731373,956.301937534
957.8494557451836,957.80188554
955.7445630413256,955.483976452
958.3502356445794,958.2352979059999
959.1341952977803,958.96243325
956.3498907397283,956.12576199
958.5310630560446,958.179319286
954.471486237811,954.0239635
962.6530200986984,962.556017262
960.5197321802026,960.2666977280002
957.1276968135263,956.798724464
965.4142547555198,965.247348598
961.2845580551098,960.4648043459999
963.5410212113038,963.34546919
963.9791348159962,963.6029476960001
961.4288823347672,961.255483936
959.7572904887505,959.450843688
959.853981242437,959.3726437500001
970.9373970043446,966.702929638
962.1705266554455,961.35749924
963.9956260972218,963.805796938
959.7975647174306,959.610595732
965.9193877459685,965.647672734
962.1093453989648,961.573556902
964.1748437779904,963.6323052280001
969.0355263748651,968.121159366
962.7550098450691,962.1497167480001
966.856457019623,966.5333240439999
961.9306046236657,960.9323997140001
970.67333181556,956.805043694
964.9673903270669,963.891208382
964.0100759531773,962.51635015
964.6206918601589,963.4633853759999
968.7292307642484,967.68066416
967.6936122773476,966.5017377319999
966.9738195354573,965.6578374340002
970.8778183178839,970.004493002
965.8012136395439,964.513939436
970.3064786408162,969.67619797
968.9332276965141,967.71000888
970.1129143915479,968.6967913220001
965.289187796537,962.8936792619999
964.2791690516453,962.688483512
972.451909397664,968.258617084
969.6036660238076,967.9645349539999
968.3673946103717,966.8565078940001
970.5769768380478,969.171874804
970.4685331984009,968.6315292280001
972.598803985952,955.531406846
967.7013561730757,966.316444658
968.1886187679357,966.795492056
971.4193831284372,970.355600762
965.4062430821504,920.4383431819999
973.0131751171508,971.2906362919999
973.7779053099887,970.9164435559999
972.4600872091925,970.7260573140001
972.7952946593693,959.939240672
968.7639209107595,965.9271085419999
973.4892137662987,969.9861334520001
958.1925187570383,890.322078434
974.3861827930924,970.0097073239999
968.997893610908,966.6221615500001
973.8057284383513,967.85915938
969.4877250948765,968.017444608
971.4550396194702,969.971205838
972.1094091235431,970.597514042
971.6349939218638,948.846700944
964.6361760904018,913.400732594
973.4179294753601,958.064240808
973.779043644866,970.3889567159999
973.7635563956212,971.766143454
974.0571221153142,965.389032304
973.737602472778,966.147816764
972.3384660599784,970.4206634440001
968.8134343085005,964.739419664
974.205257811089,964.970690052
974.7089121120413,969.1002314939999
973.9177369261181,969.8162200940001
972.019178276605,969.492310684
974.4946970983394,968.7133809
973.7598540342094,963.440058542
969.7049598589025,967.981820448
973.092463531321,970.61749243
968.9718191249272,965.450018714
970.4204083368305,936.71509623
974.615029899916,965.440693838
973.081735729423,958.095088212
973.8299697999618,963.2303307640001
962.773405915986,906.0167479020001
973.6141542533513,971.2757900439999
969.8485924987414,967.1767158
956.5391814656125,881.355212158
973.4431394593051,957.2853843480001
971.018179466081,941.936378324
973.8975418894313,961.921485536
974.2197952294001,969.287648904
972.1586907834054,969.948797548
974.3376988775495,969.982594934
974.0791042131937,968.8771537
